TweetID,Username,Date,Retweets,Favorites,Text,Mentions,Permalink
879433107044257792,ava_waltonx,2017-06-26 16:16,0,1,hate hate hate boys who think they're sick because they own a pair of grey Nike air max joggers so feel the need to call U a freak??! Erm??,,https://twitter.com/ava_waltonx/status/879433107044257792
879422992719196161,GordonWilson88,2017-06-26 15:35,0,0,Feel filthy saying it but seriously tempted to cross the adidas/ Nike divide for these... https:// twitter.com/soccerbible/st atus/879415820253900800 ,,https://twitter.com/GordonWilson88/status/879422992719196161
879418866631417857,FrankieSilencie,2017-06-26 15:19,0,0,"they actually look super basic/casual, i feel like nike has a bunch of silhouettes like that",,https://twitter.com/FrankieSilencie/status/879418866631417857
879416250249687041,aguilalegal__,2017-06-26 15:09,0,1,"Lol she's got three jobs, feel free to send another pair",,https://twitter.com/aguilalegal__/status/879416250249687041
879414550042484736,M0re_nike,2017-06-26 15:02,0,0,"Right now, I am free of both. I feel so light https:// twitter.com/_Abdul_Malik/s tatus/879414113935519749 ",,https://twitter.com/M0re_nike/status/879414550042484736
879400153135935489,Nike_Swag123,2017-06-26 14:05,0,0,I'm out here lol it feel good af,,https://twitter.com/Nike_Swag123/status/879400153135935489
879393675318616064,Karlswinslow,2017-06-26 13:39,0,0,I really feel like @adidas gona kill Nike this summer,@adidas,https://twitter.com/Karlswinslow/status/879393675318616064
879369887961022464,MsMymy91,2017-06-26 12:04,0,0,I wouldn't mind going to the nike clearance store here in Memphis. But I just don't feel like driving anywhere,,https://twitter.com/MsMymy91/status/879369887961022464
879368109945212928,nike_dans,2017-06-26 11:57,1,1,I feel like this just isn't ok https:// twitter.com/BallStreet/sta tus/878205337714565120 ,,https://twitter.com/nike_dans/status/879368109945212928
879364846172733442,AlanBlakey,2017-06-26 11:44,0,1,Talk about my fave pairs and how they feel on my feet?,,https://twitter.com/AlanBlakey/status/879364846172733442
879357250787082241,letteseniel,2017-06-26 11:14,0,0,sa aton batch duwa lang ya nabal an ko si nike kag si angelica lang sa iban idk pero feel ko oo,,https://twitter.com/letteseniel/status/879357250787082241
879350217472192513,deadstockspot,2017-06-26 10:46,0,0,SWIPE for more images _ How do y'all feel about these upcoming #VLone x #Nike #AF1s ? _ https://www. instagram.com/p/BVzoBkXFs81/,,https://twitter.com/deadstockspot/status/879350217472192513
879346065912320000,samxoo,2017-06-26 10:30,0,6,Got some Nike shorts on sale and simply southern shirts in my cart online. Trying to look like a summer college nanny ya feel me,,https://twitter.com/samxoo/status/879346065912320000
879344796439121920,M0re_nike,2017-06-26 10:25,0,0,My velvet jumpsuit makes me feel like a pimp named Slickback,,https://twitter.com/M0re_nike/status/879344796439121920
879298657593380864,kazu_feel,2017-06-26 07:21,0,0, NIKE ,,https://twitter.com/kazu_feel/status/879298657593380864
879285151330689026,lilJDL,2017-06-26 06:28,0,1,feel like a massive traitor to nike but I have finally branched out and bought a pair of pumas,,https://twitter.com/lilJDL/status/879285151330689026
879274057606328320,vasanth_jr,2017-06-26 05:44,0,0,mY nEw #nike pRomO sNeakErs ..... FEEL ALIVE https://www. instagram.com/p/BVzFZbsgKke/,,https://twitter.com/vasanth_jr/status/879274057606328320
879265149504323584,M0re_nike,2017-06-26 05:08,0,0,I feel oddly relieved.,,https://twitter.com/M0re_nike/status/879265149504323584
879228258797182977,jeshrnndz,2017-06-26 02:42,0,0,"the nike training app needs to stop sending me notifications, i feel threatened and dragged",,https://twitter.com/jeshrnndz/status/879228258797182977
879187595892105216,winterholly_,2017-06-26 00:00,0,0,And next time you feel the need to talk shit and share your opinions and judgments about women first try being a man and have some respect!,,https://twitter.com/winterholly_/status/879187595892105216
879185494118207488,Psshaw,2017-06-25 23:52,0,2,"NO, a furry would say ""I love the feel of these Nike sneakers on my paw pads, mom""",,https://twitter.com/Psshaw/status/879185494118207488
879177072676978688,ScottStamnesJah,2017-06-25 23:18,0,1,"at a higher frequency on Orcas,my law of attraction is stronger,so attracting a beautiful man is much more possible when you feel gorgeous!",,https://twitter.com/ScottStamnesJah/status/879177072676978688
879174294038695937,lil__e__15,2017-06-25 23:07,0,0,I feel like I'm in a motivational nike ad,,https://twitter.com/lil__e__15/status/879174294038695937
879162001653739521,Kantelicious,2017-06-25 22:18,0,3,"Idk im prolly just gonna wait til July 1st, feel like Nike would be better about this",,https://twitter.com/Kantelicious/status/879162001653739521
879160197167681537,Nike_EliteAllen,2017-06-25 22:11,0,0,Definitely don't feel like being at work tonight,,https://twitter.com/Nike_EliteAllen/status/879160197167681537
879132772744527872,Mika_Nike,2017-06-25 20:22,1,0,Hate when I can't find shit just had in my hand be making me feel dumb,,https://twitter.com/Mika_Nike/status/879132772744527872
879119853814075393,Nike_Head35,2017-06-25 19:31,0,0,Everyone works there I feel like lol,,https://twitter.com/Nike_Head35/status/879119853814075393
879110224556249088,asiasalazar27,2017-06-25 18:53,0,4,Nike moved the swoosh on their Nike pros to the side of the leg and I feel attacked,,https://twitter.com/asiasalazar27/status/879110224556249088
879101265766211585,Nike_shoeionare,2017-06-25 18:17,0,0,Idk i ditched mine when I got the heads up but i got more and sitting on those I'll let u know how Im feel in a few months,,https://twitter.com/Nike_shoeionare/status/879101265766211585
879056876310102016,RissaFromEarth,2017-06-25 15:21,1,3,Cant find a lot of stuff like my PINK bra.. makeup brushes.. Nike shorts and a lot of other things but I feel like stick finger mfs have em.,,https://twitter.com/RissaFromEarth/status/879056876310102016
879048139906404353,Mr_Carter_78,2017-06-25 14:46,0,0,I feel like I gotta reup on Nike socks everywhere every 6 months,,https://twitter.com/Mr_Carter_78/status/879048139906404353
879043980494860288,Faiz_WIN,2017-06-25 14:29,0,0,"No wonder, you haven't hit me up lately. Ever made you feel that way? I am sorry if I ever did. Please hit me up anytime.",,https://twitter.com/Faiz_WIN/status/879043980494860288
879036659311968256,ZO2_shoes,2017-06-25 14:00,0,0,NIKE HYPER FEEL TR BLACK/WHITE FLYKNIT - Air Max 1 90 95 96 97 98 Run Free Plus http:// ift.tt/2u3GINB,,https://twitter.com/ZO2_shoes/status/879036659311968256
879035761500315649,Chyke11,2017-06-25 13:57,0,0,I feel why @ChelseaFC Is still quiet in announcing new signings is because of the new kit supplier transition to @nike,@ChelseaFC @nike,https://twitter.com/Chyke11/status/879035761500315649
879032501280419840,MJRgrs,2017-06-25 13:44,0,8,bought a vintage nike crop top that says 'football' on it feel v. bristol and v. butch,,https://twitter.com/MJRgrs/status/879032501280419840
879029490554482688,Roastyamm,2017-06-25 13:32,0,0,I'm not feeling this 70m. I feel it's a publicity stunt. There talks that we will ringing in the new nike deal with a bang.,,https://twitter.com/Roastyamm/status/879029490554482688
879025947378413568,brodeur23,2017-06-25 13:18,0,2,I feel so wrong when I wear Nike socks with Yeezys,,https://twitter.com/brodeur23/status/879025947378413568
879014192124223488,Nike_Trey,2017-06-25 12:31,0,3,Sarasota needs 2 fix these fucked up ass roads! I feel like I'm gonna fall of the face of the earth when I switch lanes @SRQCountyGov,@SRQCountyGov,https://twitter.com/Nike_Trey/status/879014192124223488
878972653234790400,emilyfolsom3,2017-06-25 09:46,3,44,I feel bad for celebrities bc they don't understand the joy of wearing a comfort colors tshirt and nike shorts,,https://twitter.com/emilyfolsom3/status/878972653234790400
878962218838183937,nike_ebooks,2017-06-25 09:04,0,1,i feel mentally in a long time,,https://twitter.com/nike_ebooks/status/878962218838183937
878956900964085760,nik3_3xpr3ss,2017-06-25 08:43,0,0,Don't eve gotta appetite don't know how I feel o who I trust o talk 2,,https://twitter.com/nik3_3xpr3ss/status/878956900964085760
878954957818527744,JaneNajah,2017-06-25 08:36,0,1,Morning jog before work! Lol I feel great! #jogging #sporty #sportylook #Nike pic.twitter.com/lY3dUngafD,,https://twitter.com/JaneNajah/status/878954957818527744
878945040743014401,ricey1212,2017-06-25 07:56,0,1,i feel your pain. Im a size 14.Ive cottoned on to the Nike AU site. Free shipping. Got new PG bball kicks for $160,,https://twitter.com/ricey1212/status/878945040743014401
878943255060197376,ZikJackson,2017-06-25 07:49,0,2,7th workout in 7 days. New Nike Air Max Tavas feel great #running #justdoit Sunday 5k #TakeThatMayans #NRC pic.twitter.com/UwKA9CGrmV,,https://twitter.com/ZikJackson/status/878943255060197376
878836229193826304,BeigeGriffin,2017-06-25 00:44,1,1,Nah I feel u lol same thing happened to me when I rewatched it. I didn't understand he scene when he was gruntin like dude smashing his mom,,https://twitter.com/BeigeGriffin/status/878836229193826304
878826934897176576,jaywonder_,2017-06-25 00:07,0,0,check on me now feel like nike no sponsor,,https://twitter.com/jaywonder_/status/878826934897176576
878821301984661507,sir__nike,2017-06-24 23:45,1,2,Because of @ABU_Admissions I feel the need to listen to country roads often. Or the song just pops up in my head,@ABU_Admissions,https://twitter.com/sir__nike/status/878821301984661507
878792669484523520,spark__chan,2017-06-24 21:51,0,0,These Nike sock darts... feel frickin amazin man,,https://twitter.com/spark__chan/status/878792669484523520
878792338289688576,2CoolSoSmooth,2017-06-24 21:49,0,0,"I'm in NIKE Tech tonight man, idgaf. Ion feel like driving home.",,https://twitter.com/2CoolSoSmooth/status/878792338289688576
878778974498824193,nathanieldv54,2017-06-24 20:56,0,1,"And Nike is hoopfests biggest sponsor, it wouldn't surprise me if he was but I also feel like it would be hella hyped up if he was",,https://twitter.com/nathanieldv54/status/878778974498824193
878756019458891780,Nike_OvaHoes,2017-06-24 19:25,0,1,I feel bamboozled by these accusations,,https://twitter.com/Nike_OvaHoes/status/878756019458891780
878755403764441088,TrentonTolbert,2017-06-24 19:23,2,4,I feel like it's my responsibility as my brothers best man to wear my Nike socks under my tux and dunk on anyone acting up at the wedding,,https://twitter.com/TrentonTolbert/status/878755403764441088
878747047943438337,BillyBlackstock,2017-06-24 18:49,0,0,How do @Nike feel about the Corbyn swoosh?,@Nike,https://twitter.com/BillyBlackstock/status/878747047943438337
878725983075008512,KuntryBoySlim,2017-06-24 17:26,0,0,Fresh new pair of Nike 's! Feel amazing #nuffsaid #workingonmyself #confident pic.twitter.com/Y5WuniszmH,,https://twitter.com/KuntryBoySlim/status/878725983075008512
878702693623119873,the__remedy,2017-06-24 15:53,0,2,"I do feel bad for people that are actually homeless, but the lady that stands outside of Costco dressed in all Nike , yeah I'm sorry thats bs",,https://twitter.com/the__remedy/status/878702693623119873
878689528915087361,bxanden,2017-06-24 15:01,1,10,The Nike ad doesn't make me feel like my sexuality and community is being exploited for profit. It feels like they're telling our story,,https://twitter.com/bxanden/status/878689528915087361
878682972890771458,vanschneider,2017-06-24 14:35,3,108,"Talking about shoes, these are the best skateboard shoes I ever skated with. Nike Koston 3. They feel like a sock but sadly don't last long. pic.twitter.com/tusmdA3UMp",,https://twitter.com/vanschneider/status/878682972890771458
878680188250447873,NRS_nike,2017-06-24 14:24,0,0,"I feel bad for the one this was aimed at. Bad for being bad, that is.",,https://twitter.com/NRS_nike/status/878680188250447873
878668769647874049,im_BrienWalker,2017-06-24 13:38,0,2,Anyone else want deals on Nike products? i feel like doing orders today,,https://twitter.com/im_BrienWalker/status/878668769647874049
878664704603734016,ChrisErb,2017-06-24 13:22,0,4,They did a good job. Chase was relevant for Momofuku. Also made it tough enough to make it a challenge. The stress makes the win feel good.,,https://twitter.com/ChrisErb/status/878664704603734016
878661144474419200,CurdyDaDon,2017-06-24 13:08,0,0,I feel addidas badder than Nike yess,,https://twitter.com/CurdyDaDon/status/878661144474419200
878651099804082176,Angelous8103,2017-06-24 12:28,0,1,Its so good! Makes me feel better about having so much Nike gear!,,https://twitter.com/Angelous8103/status/878651099804082176
878646696485556224,sknz05,2017-06-24 12:11,0,0,i feel the SOLD OUT coming real quick,,https://twitter.com/sknz05/status/878646696485556224
878646225788129280,MAURICIOM0NTANA,2017-06-24 12:09,0,0,nike is dropping duke uptempos again and i feel the nostaligia from 6 years ago creeping up on me,,https://twitter.com/MAURICIOM0NTANA/status/878646225788129280
878642717470760960,davygreenberg,2017-06-24 11:55,0,0,@Nike needs to make a new push on the Air Trainer 1s. Feel like they're right on trend.,@Nike,https://twitter.com/davygreenberg/status/878642717470760960
878641116559683584,yaddeusthoung,2017-06-24 11:49,0,3,"these are really sick, i feel like i'll be disappointed with what Pacers get, feel like it will be nearly same jersey, with Nike logo https:// twitter.com/ipbasketball/s tatus/878639843219263489 ",,https://twitter.com/yaddeusthoung/status/878641116559683584
878635811301769216,Ali_Thfc,2017-06-24 11:27,0,1,I feel like it's all a ploy by Chelsea and nike to humiliate us..,,https://twitter.com/Ali_Thfc/status/878635811301769216
878629270695944192,cOcONOPUFFS,2017-06-24 11:01,0,0,I need to go to Nike by my job but I don't feel like driving to franklin today,,https://twitter.com/cOcONOPUFFS/status/878629270695944192
878614671682543616,BosatekFilms,2017-06-24 10:03,0,0,Our spec ad for Nike ! :) Feel free to write comments or suggestions you have. Thanks! http:// fb.me/EYnFXCkL,,https://twitter.com/BosatekFilms/status/878614671682543616
878613951675760640,shopgoodtwice,2017-06-24 10:01,0,0,"Sometimes the best runs come on days you didnt feel like running. Shop GoodTwice for athletic apparel and more! ( Nike , NWT, size 7) pic.twitter.com/PKCX8lwqhv",,https://twitter.com/shopgoodtwice/status/878613951675760640
878588937366679552,zakiiyazid,2017-06-24 08:21,1,0,i feel like im sponsored by nike,,https://twitter.com/zakiiyazid/status/878588937366679552
878583759876108289,loverofdobres,2017-06-24 08:01,0,0,Feel your pain I want some shoes from Nike and adidas but they are soooo expensive and my mom say I have enough shoes,,https://twitter.com/loverofdobres/status/878583759876108289
878579040822726656,FutbolBallack,2017-06-24 07:42,1,1,I feel Nike will sign one big name player for Chelsea apart from the already deals that we know. I pray it James,,https://twitter.com/FutbolBallack/status/878579040822726656
878578757652561920,ShonetteReed,2017-06-24 07:41,0,0,I also feel the need to say that the article in my last tweet discusses profits. Adidas & Nike have never targeted the exact same audience.,,https://twitter.com/ShonetteReed/status/878578757652561920
878574196850348032,Badasserie,2017-06-24 07:23,0,0,Why does this feel like a Nike Ad?,,https://twitter.com/Badasserie/status/878574196850348032
878550139287334912,Nike_Arnault22,2017-06-24 05:47,0,0,I just feel so. Blessed ghee it's finally my time,,https://twitter.com/Nike_Arnault22/status/878550139287334912
878547060152082432,nvivz,2017-06-24 05:35,1,1,i feel like the human equivalent of a nike roshe run,,https://twitter.com/nvivz/status/878547060152082432
878505712560865280,KanyeChainz,2017-06-24 02:50,0,0,I FEEL LIKE TO ALL GODS ALL THE RED NIKE AIR YEEZY site,,https://twitter.com/KanyeChainz/status/878505712560865280
878472073412268033,BiggaBoss_Biggz,2017-06-24 00:37,0,0,I really brought them shits and feel guilty cause the Africa duke on my blocc could've used that 5 dollars. Spent it at Nike anyways,,https://twitter.com/BiggaBoss_Biggz/status/878472073412268033
878468576189009921,Nike_finest,2017-06-24 00:23,1,3,I feel bad for people truly,,https://twitter.com/Nike_finest/status/878468576189009921
878465546613911552,mar_2Times,2017-06-24 00:11,0,0,This is crazy.. did adidas get Nike the fuck outta here? Feel like the demand for nmd is high as hell. https:// twitter.com/sneakershouts/ status/878463959162114053 ,,https://twitter.com/mar_2Times/status/878465546613911552
878462532750426112,TalonEarley,2017-06-23 23:59,0,0,I known how you feel I hate throwing a way my good'ol Nike 's,,https://twitter.com/TalonEarley/status/878462532750426112
878457160023236610,GauffDrops,2017-06-23 23:38,0,0,"As a Nike employee, I feel like we need to get them in some Nikes. Cortezes for the family?",,https://twitter.com/GauffDrops/status/878457160023236610
878456652965588992,iamJaekwondo,2017-06-23 23:36,0,2,Been buying Nike foams and Adidas UB's as a fallback to make me feel better about the L's...lol,,https://twitter.com/iamJaekwondo/status/878456652965588992
878435479376412674,Roeleezy,2017-06-23 22:11,0,0,Iono how I feel about those companies having their logos on the jersey & will Nike sell it like that https:// twitter.com/jayyoungmusic/ status/878435159631998977 ,,https://twitter.com/Roeleezy/status/878435479376412674
878419101978427392,OmarSportsTrain,2017-06-23 21:06,0,0,"When u doing something difficult and u feel u need to stop, u don't. U have much more in the tank! #MentalToughness #StrengthDoctorO #Nike",,https://twitter.com/OmarSportsTrain/status/878419101978427392
878408893675839488,StellyINDACUT,2017-06-23 20:26,0,0,I feel it More power to that man wen it comes to that but u cannot tell me the big baller shoe is a better shoe to hoop in then a Nike KD,,https://twitter.com/StellyINDACUT/status/878408893675839488
878406664118050817,Nike_Twista,2017-06-23 20:17,0,0,Son I Feel so good off that bean I need another high,,https://twitter.com/Nike_Twista/status/878406664118050817
878403824439918592,DanTunnicliffe,2017-06-23 20:06,0,1,Like the designs. Always feel that Nile jerseys look a little to snug though.,,https://twitter.com/DanTunnicliffe/status/878403824439918592
878395886925000704,jonpaulk,2017-06-23 19:34,0,0,How does @nike the owners of @BIKETOWNpdx feel about Better Naito?,@nike @BIKETOWNpdx,https://twitter.com/jonpaulk/status/878395886925000704
878368847660822529,jacylerhea,2017-06-23 17:47,10,35,When is the oversized tshirt + nike shorts look coming to bitmoji? I feel like I'm lying to y'all with these nice digital outfits,,https://twitter.com/jacylerhea/status/878368847660822529
878355691223654400,mwr303,2017-06-23 16:54,0,0,I got myself a #nike #AppleWatch and I'm starting to feel like I'm better than most people....,,https://twitter.com/mwr303/status/878355691223654400
878350325337305090,MelissaaLouise_,2017-06-23 16:33,0,0,"I feel like no one in my family wears off brand clothing. Jon wears HD/Dickies, kins wears Carter's/ Nike /UA & I wear VS/UA/ Nike .",,https://twitter.com/MelissaaLouise_/status/878350325337305090
878347399155957760,Nerd_Nike,2017-06-23 16:21,0,0,I felt fine when I woke up the first time today but probs cus my mom instincts kicked in but now I feel like shit,,https://twitter.com/Nerd_Nike/status/878347399155957760
878336531546681345,Gbenga_Aina,2017-06-23 15:38,0,0,"Hurts, I feel you. Seems we are ok as long as our kit doesn't have those pinstripes",,https://twitter.com/Gbenga_Aina/status/878336531546681345
878335363273641984,noreil_,2017-06-23 15:34,0,0,That's how I feel bout them Nike Rodman joints that's out now pic.twitter.com/HddxwWgJN2,,https://twitter.com/noreil_/status/878335363273641984
878331242105544705,KicksDealsCA,2017-06-23 15:17,0,0,"theyre unique, you either love it or hate it I feel like. Definitely not for everyone but hey free returns from Nike even if you wear them!",,https://twitter.com/KicksDealsCA/status/878331242105544705
878323828853690369,PatErRick_44,2017-06-23 14:48,0,0,Ran 4.17 miles with Nike + Run Club I always feel so good on rain RUNs!! #luv2run pic.twitter.com/PbhSIiCTD2,,https://twitter.com/PatErRick_44/status/878323828853690369
878322924028968960,dorrpe,2017-06-23 14:44,0,0,Ran 6.30 miles with Nike : Now I know how lobster feel ! 81% humidity + 76 degrees = 157! Horribly hot! Time for pic.twitter.com/q0U1GrJyy8,,https://twitter.com/dorrpe/status/878322924028968960
878317185843712001,SpyderFenix,2017-06-23 14:21,0,0,Damn....didnt realize they were that much. I pay $190 for Nike Airmax or Vapormax. They look nicer and probably feel better.,,https://twitter.com/SpyderFenix/status/878317185843712001
878292283145277440,jeentwOn,2017-06-23 12:42,0,0,@nikesb I feel like dis is just Nike SB marketing for da younger cats & da newer generation of kids. #GrownAssMan,@nikesb,https://twitter.com/jeentwOn/status/878292283145277440
878265540711677952,NikiRsa,2017-06-23 10:56,0,0,The fact that primark makes $2.50 shirts thats pretty much the same quality as Nike I'm wearing it right now & I see or feel no difference,,https://twitter.com/NikiRsa/status/878265540711677952
878253780290195456,Money_Moe305,2017-06-23 10:09,0,0,After wearing Versace slides Nike and Jordan slides feel so weird and light,,https://twitter.com/Money_Moe305/status/878253780290195456
878246479856451584,DetroitGuap_,2017-06-23 09:40,0,0,Bitch i feel like nike don't talk just do it,,https://twitter.com/DetroitGuap_/status/878246479856451584
878241723628929025,ernamh,2017-06-23 09:21,0,1,I feel less guilty abt spending 200 on cross trainers when I see how much Nike is charging for its latest batch of shoes.,,https://twitter.com/ernamh/status/878241723628929025
878237778105974784,nike_ebooks,2017-06-23 09:06,0,0,yeah i like taking touches bc i get to feel so sexy and fem all the jackbox party games on steam!,,https://twitter.com/nike_ebooks/status/878237778105974784
878200366466306048,tobeconfirmed,2017-06-23 06:37,0,6,The Netflix documentary series on design totally just led me to buying a pair of Nike trainers. I feel dirty.,,https://twitter.com/tobeconfirmed/status/878200366466306048
878162717063864320,runwithcuan,2017-06-23 04:08,0,0,Yeah :) feel flyknit is a lot more casual,,https://twitter.com/runwithcuan/status/878162717063864320
878160191497408512,supersanusi,2017-06-23 03:57,0,2,choice of shoes also contributes. I used to strain my knees with Nike Airs. With the Zoom structure I feel nothing @MissQueue,@MissQueue,https://twitter.com/supersanusi/status/878160191497408512
878143069106745348,AbelRecknold,2017-06-23 02:49,1,3,Feel so good for you @chrismocko when I wake this morning and saw this! Brilliant way to show your new sponsor @Nike https:// twitter.com/chrismocko/sta tus/878071615975706624 ,@chrismocko @Nike,https://twitter.com/AbelRecknold/status/878143069106745348
878124394786299904,NiKe_KiNg08,2017-06-23 01:35,0,0,I honestly feel like @thegreatkhalid fan base is bigger and better than Justin Bieber's... khalid knows how to relate to his fans,@thegreatkhalid,https://twitter.com/NiKe_KiNg08/status/878124394786299904
878110080054341633,BradWagon,2017-06-23 00:38,1,14,"Hey @Nike , you aware the business alliance you're in hates the Natio bike lane? I'm sure many of your @BIKETOWNpdx users feel differently...",@Nike @BIKETOWNpdx,https://twitter.com/BradWagon/status/878110080054341633
878100498477449216,israelmontoya22,2017-06-23 00:00,1,1,I feel like I should cop the Nike vapormax:/,,https://twitter.com/israelmontoya22/status/878100498477449216
878092276412579840,run4thelove,2017-06-22 23:28,0,1,"I'm way up, I feel blessed... #drake #tgny100 #runitfast #instarunners #nikeplus #Nike https://www. instagram.com/p/BVqr_7BgPUd/",,https://twitter.com/run4thelove/status/878092276412579840
878077116453068800,sKatePronger,2017-06-22 22:27,0,6,Nike elite socks make me feel important,,https://twitter.com/sKatePronger/status/878077116453068800
878076766685990915,urbansuperior_,2017-06-22 22:26,0,1,"Nike Tennis Classic AC The Men's Nike Tennis Classic Casual Shoe amps up with a light, cushiony feel for... http:// fb.me/5Gkh9DkSt",,https://twitter.com/urbansuperior_/status/878076766685990915
878075468980731906,MusCBS,2017-06-22 22:21,0,0,Haha I feel that. But if he can screw Nike /Adidas out of business and get his own BILLIONS then I'm good with it. Plus he on the squad now,,https://twitter.com/MusCBS/status/878075468980731906
878064310001451009,sandeeppgill,2017-06-22 21:36,0,0,More like a whole body workout... I feel like I'm promoting Adidas or Nike when I do em lol,,https://twitter.com/sandeeppgill/status/878064310001451009
878060574197686272,ElizabethMegan_,2017-06-22 21:22,0,0,"I feel like someone is a tad bit jealous @nike didn't sign them, but that's just me. https:// twitter.com/zo2_/status/76 3966107732422657 ",@nike,https://twitter.com/ElizabethMegan_/status/878060574197686272
878047800646225925,Only_Ambition,2017-06-22 20:31,0,0,I deadass feel like trump just won,,https://twitter.com/Only_Ambition/status/878047800646225925
878029100685836289,F6itsADUR0,2017-06-22 19:17,0,1,I feel you I'm about to buy all of the nike flyknit air vapormax,,https://twitter.com/F6itsADUR0/status/878029100685836289
878026191038328832,LewisLdn89,2017-06-22 19:05,0,0,Chelsea are on crud this transfer i feel it @Nike going to be a good month,@Nike,https://twitter.com/LewisLdn89/status/878026191038328832
878003190330937344,CIPsportbiz1988,2017-06-22 17:34,0,0,Feel for the other companies. Nike is the shark and the others are fish,,https://twitter.com/CIPsportbiz1988/status/878003190330937344
877995587630579712,ThyHeadhoncho,2017-06-22 17:03,0,0,This Nike air feel better than bape im not even gonna hold you,,https://twitter.com/ThyHeadhoncho/status/877995587630579712
877994208652558340,MontrayDavis,2017-06-22 16:58,0,1,Doesn't this defeat the purpose of Amazon though? Now Amazon will feel like it has the right to jackup prices. Way to go Nike -__-',,https://twitter.com/MontrayDavis/status/877994208652558340
877991030334775296,taramatki4,2017-06-22 16:45,0,0,"Wmns Nike air max TailWind 8 size 8, sure do feel great to me. So do Air max Invigor. pic.twitter.com/7LiohZzWAc",,https://twitter.com/taramatki4/status/877991030334775296
877990690604466177,themarksmannnn,2017-06-22 16:44,0,0,Today I am wearing adidas socks with nike shoes and I feel like a rebel,,https://twitter.com/themarksmannnn/status/877990690604466177
877989713499508736,kevin_cruiser,2017-06-22 16:40,0,1,"i feel you bro, especially when nike has the extra 20% off clearance sale!!!",,https://twitter.com/kevin_cruiser/status/877989713499508736
877986950430568449,Christian_Kelm,2017-06-22 16:29,0,0,@Nike if you need help with #amazon feel tree to ask,@Nike,https://twitter.com/Christian_Kelm/status/877986950430568449
877985353734529024,_Khalil_16,2017-06-22 16:23,1,0,"A true rapper should be decent at it I feel like, and at least have some rhythm. All this man had was adlibs",,https://twitter.com/_Khalil_16/status/877985353734529024
877983903360864256,KJLedger,2017-06-22 16:17,0,1,"#runallday Review. Excellent runner,loads of support on ankle,nice and smooth ride, feel like lunarglide 4-5. 9/10 #rated #fitfam @Nike pic.twitter.com/4eyUJIoERy",@Nike,https://twitter.com/KJLedger/status/877983903360864256
877978639228383232,jcmthird,2017-06-22 15:56,0,0,This is how I would feel leaving Nike and it'd be stupid packed! Lmfao walkin out that door.,,https://twitter.com/jcmthird/status/877978639228383232
877970186992730113,mellow1__,2017-06-22 15:22,0,0,How does it feel to want ?? Lol jk; Just make sure it's Nike or some other name brand,,https://twitter.com/mellow1__/status/877970186992730113
877966378279460864,Nike_OvaHoes,2017-06-22 15:07,0,1,You feel me bro,,https://twitter.com/Nike_OvaHoes/status/877966378279460864
877943177784643586,pandsreid,2017-06-22 13:35,0,1,"I tried on one of the high neck Nike tops, no way cld I feel comfortable with that suffocatingly high neckline!",,https://twitter.com/pandsreid/status/877943177784643586
877934324858765312,FLEETFEETENCINO,2017-06-22 13:00,0,0,"The Nike Pegasus Running Shoe provides a perfect fit, fast feel and responsive cushioning that will help you pick... http:// fb.me/6rnKA8Fmo",,https://twitter.com/FLEETFEETENCINO/status/877934324858765312
877920591801536513,russbengtson,2017-06-22 12:05,0,1,Feel like the Nike Store in SoHo would be your best bet?,,https://twitter.com/russbengtson/status/877920591801536513
877909253486297089,BrandenP21,2017-06-22 11:20,0,1,Feel that think I might have to grab one of those last 2,,https://twitter.com/BrandenP21/status/877909253486297089
877894703785672704,Glori_D1,2017-06-22 10:23,0,1,"I feel your pain, I want a pair too and if the air bubble pops send them back to Nike for new ones or a gift card lol",,https://twitter.com/Glori_D1/status/877894703785672704
877862521021050881,FatboyEarlLewis,2017-06-22 08:15,0,0,@darrenrovell how does @adidas feel about all the dated footage of KP in @Nike gear??,@darrenrovell @adidas @Nike,https://twitter.com/FatboyEarlLewis/status/877862521021050881
877795057570648064,NRS_nike,2017-06-22 03:47,0,0,I don't recall twitter randomly showing others' (randomized) replies before. Makes you feel like a stalker.,,https://twitter.com/NRS_nike/status/877795057570648064
877784504282349568,nike_ebooks,2017-06-22 03:05,0,0,i feel like i sheet counseling to get fixed,,https://twitter.com/nike_ebooks/status/877784504282349568
877764621494435840,losikkema,2017-06-22 01:46,0,1,I've dropped 200 on my head I had a Nike Swoosh for a week or two,,https://twitter.com/losikkema/status/877764621494435840
877756205271179264,soccer18samm,2017-06-22 01:12,0,0,"I feel you on that, but when it comes to basket ball I hop on Nike so idk what to say",,https://twitter.com/soccer18samm/status/877756205271179264
877756068515807233,RunningMD_,2017-06-22 01:12,0,1,Nike redefine el look& feel de la velocidad con tres nuevos modelos de zapatillas http://www. mundodeportivo.com/running/201706 22/423585362877/nike-redefine-el-lookfeel-de-la-velocidad-con-tres-nuevos-modelos-de-zapatillas.html?utm_source=dlvr.it&utm_medium=twitter ,,https://twitter.com/RunningMD_/status/877756068515807233
877722395129393152,KylePinKC,2017-06-21 22:58,0,0,I'm just a Nike guy myself. I like UA but just feel like it's not even close brand equity wise. Can't blame him for taking more,,https://twitter.com/KylePinKC/status/877722395129393152
